C_MB,C_MB_integer,Delta0,Delta_min,L,Q_adiabatic,U,adiabatic_convergence_error,adiabatic_refinements,chern_checkpoint,chern_checkpoint_reused,chern_grid,delta0,index,maximum_abs_berry_flux,maximum_solver_residual,minimum_link_overlap,minimum_resta_modulus,polarization_points_used,refined,t
2.0,2,3.0,0.7726848797838812,8,2.0000000000000004,-16.0,4.440892098500626e-16,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0166_U_neg16d000000_t_p0d900000_N20.npz,True,20,0.9,166,0.30283460521610794,3.2368278537867063e-09,0.35794552134191876,0.2687468881783019,20,True,0.9
2.0,2,3.0,0.9971422738137861,8,1.9999999999999998,-12.0,1.1102230246251565e-15,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0167_U_neg12d000000_t_p0d900000_N20.npz,True,20,0.9,167,0.2957836760834136,4.616260416912896e-09,0.3920825786577576,0.2808467109165028,20,True,0.9
2.0,2,3.0,1.3814496188291656,8,2.0,-8.0,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0168_U_neg8d000000_t_p0d900000_N20.npz,True,20,0.9,168,0.28034737952192335,4.0291756963726023e-10,0.4526469750245482,0.30755765595174767,20,True,0.9
2.0,2,3.0,1.6861498055436783,8,2.0,-6.0,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0169_U_neg6d000000_t_p0d900000_N20.npz,True,20,0.9,169,0.26542374245262645,1.838624430263338e-10,0.5020132870019319,0.3332716930800578,20,True,0.9
2.0000000000000004,2,3.0,2.11825205639472,8,1.9999999999999998,-4.0,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-ut-20260728T195000/stage10/pair_0170_U_neg4d000000_t_p0d900000_N10.npz,True,10,0.9,170,0.5704890983761559,2.0703915725688664e-10,0.370692292874235,0.37478984449175,20,False,0.9
2.0,2,3.0,2.736308338453796,8,2.0,-2.0,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-ut-20260728T195000/stage10/pair_0171_U_neg2d000000_t_p0d900000_N10.npz,True,10,0.9,171,0.5353897908454437,1.6359616896818006e-10,0.4132107422035809,0.439806007656166,20,False,0.9
2.0,2,3.0,3.599999999999948,8,2.0,0.0,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-ut-20260728T195000/stage10/pair_0172_U_p0d000000_t_p0d900000_N10.npz,True,10,0.9,172,0.46948103980531886,4.494252163046841e-11,0.4929937286554118,0.5307900429449552,20,False,0.9
2.0,2,3.0,2.7363083384538136,8,2.0,2.0,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-ut-20260728T195000/stage10/pair_0173_U_p2d000000_t_p0d900000_N10.npz,True,10,0.9,173,0.3568181602237194,1.0447492983308957e-10,0.6321437771019055,0.6352100306998059,20,False,0.9
1.9999999999999998,2,3.0,2.11825205639476,8,1.9999999999999996,4.0,8.881784197001252e-16,1,/public/home/student090/quantum-pump-l8/runs/l8-ut-20260728T195000/stage10/pair_0174_U_p4d000000_t_p0d900000_N10.npz,True,10,0.9,174,0.25090065074770157,6.062326543654485e-11,0.715904247454077,0.6832771452622056,20,False,0.9
2.0,2,3.0,2.0553857477510187,8,2.0000000000000004,4.25,4.440892098500626e-16,1,/public/home/student090/quantum-pump-l8/runs/l8-ut-20260728T195000/stage10/pair_0175_U_p4d250000_t_p0d900000_N10.npz,True,10,0.9,175,0.25076427911471905,4.2985184428299746e-11,0.680351363151307,0.6792937521762777,20,False,0.9
2.0,2,3.0,1.995291509425436,8,2.0000000000000004,4.5,4.440892098500626e-16,1,/public/home/student090/quantum-pump-l8/runs/l8-ut-20260728T195000/stage10/pair_0176_U_p4d500000_t_p0d900000_N10.npz,True,10,0.9,176,0.24813994456698657,3.360622562130009e-11,0.6392135514629745,0.6544479070398422,20,False,0.9
2.0000000000000004,2,3.0,1.9378441891633136,8,2.0,4.75,4.440892098500626e-16,1,/public/home/student090/quantum-pump-l8/runs/l8-ut-20260728T195000/stage10/pair_0177_U_p4d750000_t_p0d900000_N10.npz,True,10,0.9,177,0.24281338934609875,6.727882679828935e-11,0.5917738767295844,0.6231869216103886,20,False,0.9
2.0,2,3.0,1.8829214001621741,8,2.0,5.0,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-ut-20260728T195000/stage10/pair_0178_U_p5d000000_t_p0d900000_N10.npz,True,10,0.9,178,0.24518320696268192,6.639510496972857e-11,0.5374823872328294,0.5887903663934024,20,False,0.9
2.0000000000000004,2,3.0,1.793370040125418,8,2.0,5.25,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-ut-20260728T195000/stage10/pair_0179_U_p5d250000_t_p0d900000_N10.npz,True,10,0.9,179,0.2879353728275226,4.963286934804839e-11,0.4761730018803289,0.5508070678322453,20,False,0.9
1.9999999999999998,2,3.0,1.6614008983255264,8,2.0,5.5,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-ut-20260728T195000/stage10/pair_0180_U_p5d500000_t_p0d900000_N10.npz,True,10,0.9,180,0.34210510383399817,6.351897357620905e-11,0.4083399568765978,0.5086050739543769,20,False,0.9
2.0000000000000004,2,3.0,1.025727626359557,8,2.0,5.75,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0181_U_p5d750000_t_p0d900000_N20.npz,True,20,0.9,181,0.11300510293411144,4.9462674316845125e-11,0.7958793054674971,0.4612730747141692,20,True,0.9
2.0,2,3.0,0.9870919634113555,8,2.0,5.8,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0182_U_p5d800000_t_p0d900000_N20.npz,True,20,0.9,182,0.11666298599977708,4.347803037150302e-11,0.7905113868330286,0.45108349642266615,20,True,0.9
2.0000000000000004,2,3.0,0.8340322639272051,8,2.0,6.0,4.440892098500626e-16,2,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0183_U_p6d000000_t_p0d900000_N20.npz,True,20,0.9,183,0.13325151943030394,5.472169213958441e-11,0.7685428314024749,0.40748541204931743,40,True,0.9
2.0000000000000004,2,3.0,0.6838086977326441,8,1.9999999999999996,6.2,4.440892098500626e-16,2,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0184_U_p6d200000_t_p0d900000_N20.npz,True,20,0.9,184,0.15414383120769656,4.8933849031723105e-11,0.7463395232841137,0.3585530173261715,40,True,0.9
2.0,2,3.0,0.6467874639829434,8,2.0,6.25,4.440892098500626e-16,2,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0185_U_p6d250000_t_p0d900000_N20.npz,True,20,0.9,185,0.16032102828947373,4.8606375351842516e-11,0.7408514713124964,0.34534119098963684,40,True,0.9
2.0,2,3.0,0.4657160263289146,8,1.9999999999999996,6.5,8.881784197001252e-16,2,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0186_U_p6d500000_t_p0d900000_N20.npz,True,20,0.9,186,0.2005994767303734,4.7441816883181833e-11,0.7145096881690217,0.2722359365696301,40,True,0.9
2.0,2,3.0,0.2934022354759822,8,1.9999999999999996,6.75,8.881784197001252e-16,2,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0187_U_p6d750000_t_p0d900000_N20.npz,True,20,0.9,187,0.2724438854775097,4.659797726913172e-11,0.6912592930269802,0.18494417318983017,40,True,0.9
2.0,2,3.0,0.13345108731412747,8,2.0,7.0,4.440892098500626e-16,2,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0188_U_p7d000000_t_p0d900000_N20.npz,True,20,0.9,188,0.44326189327048443,4.595444171099996e-11,0.672403260983112,0.08031512783702566,40,True,0.9
-1.7669748230352872e-16,0,3.0,0.009623588788784332,8,-5.551115123125783e-17,7.25,5.551115123125783e-17,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0189_U_p7d250000_t_p0d900000_N20.npz,True,20,0.9,189,0.6876259989771105,4.075168593344353e-11,0.6974640082310215,0.6286142341778331,20,True,0.9
3.533949646070574e-17,0,3.0,0.13111407848771162,8,1.1102230246251565e-16,7.5,1.1102230246251565e-16,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0190_U_p7d500000_t_p0d900000_N20.npz,False,20,0.9,190,0.29081243838555815,4.1652045174135016e-11,0.7145493111385818,0.6634701828180387,20,True,0.9
-3.533949646070574e-17,0,3.0,0.22758208895752396,8,0.0,7.75,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0191_U_p7d750000_t_p0d900000_N20.npz,False,20,0.9,191,0.1588112386122419,4.091605818369933e-11,0.7263540258381915,0.695605572853438,20,True,0.9
7.067899292141149e-17,0,3.0,0.29333141606666135,8,0.0,8.0,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0192_U_p8d000000_t_p0d900000_N20.npz,False,20,0.9,192,0.10335034887680782,3.534467392693789e-11,0.735730507558225,0.7248857905661331,20,True,0.9
9.718361526694079e-17,0,3.0,0.28633109631687015,8,0.0,8.25,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0193_U_p8d250000_t_p0d900000_N20.npz,False,20,0.9,193,0.07393650455177728,3.6848600411820386e-11,0.7431681199764454,0.751313520837305,20,True,0.9
-7.951386703658792e-17,0,3.0,0.27832568617711617,8,0.0,8.5,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0194_U_p8d500000_t_p0d900000_N20.npz,False,20,0.9,194,0.05608250593042744,3.933029150870595e-11,0.7490829473473866,0.7749957049269743,20,True,0.9
1.4135798584282297e-16,0,3.0,0.26974167112160874,8,0.0,8.75,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0195_U_p8d750000_t_p0d900000_N20.npz,False,20,0.9,195,0.04429260278738868,3.5474178476894835e-11,0.7538125132590513,0.7961092066929901,20,True,0.9
-9.276617820935258e-17,0,3.0,0.26090744289870216,8,0.0,9.0,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0196_U_p9d000000_t_p0d900000_N20.npz,False,20,0.9,196,0.03604564912112425,3.738475836375144e-11,0.7576226568408805,0.8148705098317192,20,True,0.9
-5.742668174864683e-17,0,3.0,0.25206288684294487,8,0.0,9.25,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0197_U_p9d250000_t_p0d900000_N20.npz,False,20,0.9,197,0.03002683737502274,3.5189598852226863e-11,0.7607190454466456,0.8315119816941806,20,True,0.9
5.963540027744093e-17,0,3.0,0.24337471150867618,8,0.0,9.5,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0198_U_p9d500000_t_p0d900000_N20.npz,False,20,0.9,198,0.025485997414205708,3.539199418467793e-11,0.763259229518976,0.8462650861610984,20,True,0.9
4.638308910467629e-17,0,3.0,0.23495262245541726,8,0.0,9.75,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0199_U_p9d750000_t_p0d900000_N20.npz,False,20,0.9,199,0.021966213108397442,2.97810557401977e-11,0.7653633920462237,0.8593496776020082,20,True,0.9
1.0933156717530838e-16,0,3.0,0.22686383232778695,8,0.0,10.0,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0200_U_p10d000000_t_p0d900000_N20.npz,False,20,0.9,200,0.01917513966857304,3.208266525401526e-11,0.7671231982302336,0.8709680156941139,20,True,0.9
5.742668174864683e-17,0,3.0,0.17545973029769768,8,0.0,12.0,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0201_U_p12d000000_t_p0d900000_N20.npz,False,20,0.9,201,0.008538458019105789,2.9646380443057556e-11,0.7746382127601827,0.9167550276061537,20,True,0.9
-6.5985466047724e-17,0,3.0,0.12006251884487407,8,0.0,16.0,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0202_U_p16d000000_t_p0d900000_N20.npz,False,20,0.9,202,0.003080822079961562,2.2644706579032236e-11,0.7789702412136981,0.9493945293864139,20,True,0.9
-1.7255613506203976e-16,0,3.0,0.07465542666349345,8,0.0,24.0,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0203_U_p24d000000_t_p0d900000_N20.npz,False,20,0.9,203,0.0009524600669587944,1.62599138142389e-11,0.7809181144972983,0.9755231414347619,20,True,0.9
2.912747559847231e-17,0,3.0,0.054627866919226276,8,0.0,32.0,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0204_U_p32d000000_t_p0d900000_N20.npz,False,20,0.9,204,0.00041427518430501746,1.252691704671921e-11,0.7814314859031508,0.9857888932596549,20,True,0.9
2.0,2,3.0,0.44443762304652523,8,1.9999999999999996,-32.0,4.440892098500626e-16,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0205_U_neg32d000000_t_p1d000000_N20.npz,True,20,0.9,205,0.3104172911526345,8.123309080113753e-09,0.3106514503901444,0.2549410853533336,20,True,1.0
2.0,2,3.0,0.5864683891844322,8,2.0,-24.0,2.220446049250313e-16,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0206_U_neg24d000000_t_p1d000000_N20.npz,False,20,0.9,206,0.3077483011956766,2.686043729102309e-09,0.3310947659042194,0.2590796619595681,20,True,1.0
2.0,2,3.0,0.8554036059098991,8,1.9999999999999998,-16.0,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0207_U_neg16d000000_t_p1d000000_N20.npz,False,20,0.9,207,0.3009173722562322,7.657231682939637e-10,0.37112145543773745,0.2698802774573574,20,True,1.0
2.0000000000000004,2,3.0,1.100470371550422,8,1.9999999999999998,-12.0,2.220446049250313e-16,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0208_U_neg12d000000_t_p1d000000_N20.npz,False,20,0.9,208,0.29280366777851446,6.071880917448002e-10,0.40887398648334855,0.28291056030830547,20,True,1.0
2.0,2,3.0,1.5147194017543555,8,1.9999999999999998,-8.0,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0209_U_neg8d000000_t_p1d000000_N20.npz,False,20,0.9,209,0.275407363407815,4.4929880742134417e-10,0.4747167755813522,0.31107297276416895,20,True,1.0
2.0,2,3.0,1.8379311251859427,8,2.000000000000001,-6.0,8.881784197001252e-16,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern10/pair_0210_U_neg6d000000_t_p1d000000_N10.npz,False,10,0.9,210,0.5846390536943548,3.50531338807728e-10,0.35868578807741,0.3375155488635454,20,False,1.0
2.0,2,3.0,2.2881230492188713,8,2.0,-4.0,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern10/pair_0211_U_neg4d000000_t_p1d000000_N10.npz,False,10,0.9,211,0.5633480700106637,2.9962078340785524e-10,0.38737109269954045,0.37912235872748257,20,False,1.0
2.0000000000000004,2,3.0,2.9141050013937324,8,2.0000000000000004,-2.0,4.440892098500626e-16,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern10/pair_0212_U_neg2d000000_t_p1d000000_N10.npz,False,10,0.9,212,0.525701441738429,2.4810444059395056e-10,0.43453131408769297,0.442413253227312,20,False,1.0
2.0,2,3.0,3.5999999999999712,8,2.0,0.0,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern10/pair_0213_U_p0d000000_t_p1d000000_N10.npz,False,10,0.9,213,0.45805565255443953,1.869230898259384e-10,0.5177134259172614,0.5290730984187831,20,False,1.0
2.0000000000000004,2,3.0,2.914105001393711,8,2.0,2.0,4.440892098500626e-16,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern10/pair_0214_U_p2d000000_t_p1d000000_N10.npz,False,10,0.9,214,0.3485488484423153,1.3593891821696462e-10,0.6517896541361182,0.6282780055616372,20,False,1.0
2.0000000000000004,2,3.0,2.2881230492189326,8,2.0,4.0,4.440892098500626e-16,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern10/pair_0215_U_p4d000000_t_p1d000000_N10.npz,False,10,0.9,215,0.2465027800573343,8.975396653503309e-11,0.7340200160549943,0.6689087813142579,20,False,1.0
1.9999999999999998,2,3.0,2.2232240335333397,8,1.9999999999999996,4.25,4.440892098500626e-16,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern10/pair_0216_U_p4d250000_t_p1d000000_N10.npz,False,10,0.9,216,0.24657157304931,8.155193029143577e-11,0.7016056656872923,0.6589075062516655,20,False,1.0
2.0000000000000004,2,3.0,2.1609947401741474,8,2.0000000000000004,4.5,4.440892098500626e-16,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern10/pair_0217_U_p4d500000_t_p1d000000_N10.npz,False,10,0.9,217,0.24446079576264515,8.150148660977604e-11,0.6640335111071827,0.6321670858452462,20,False,1.0
2.0000000000000004,2,3.0,2.101331970994461,8,2.0,4.75,4.440892098500626e-16,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern10/pair_0218_U_p4d750000_t_p1d000000_N10.npz,False,10,0.9,218,0.2399646019644549,8.142522904234891e-11,0.6205560980199016,0.6025400897808263,20,False,1.0
2.0,2,3.0,2.0196420201392105,8,1.9999999999999996,5.0,8.881784197001252e-16,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern10/pair_0219_U_p5d000000_t_p1d000000_N10.npz,False,10,0.9,219,0.24661824454072107,7.635399345172369e-11,0.5705121793518653,0.5702865891696166,20,False,1.0
2.0,2,3.0,1.881380755209868,8,2.0000000000000004,5.25,4.440892098500626e-16,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern10/pair_0220_U_p5d250000_t_p1d000000_N10.npz,False,10,0.9,220,0.2879515587057648,7.142325401714098e-11,0.5134968250624155,0.5350477774232911,20,False,1.0
2.0000000000000004,2,3.0,1.750933642463436,8,2.0000000000000004,5.5,8.881784197001252e-16,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern10/pair_0221_U_p5d500000_t_p1d000000_N10.npz,False,10,0.9,221,0.33971284270676344,6.363953184968815e-11,0.44959758314010995,0.4963282282815193,20,False,1.0
2.0000000000000004,2,3.0,1.6289653987037909,8,2.0000000000000004,5.75,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern10/pair_0222_U_p5d750000_t_p1d000000_N10.npz,False,10,0.9,222,0.40592420526878353,6.362785098827841e-11,0.37965133979615934,0.4534321174608113,20,False,1.0
2.0,2,3.0,1.6056443782417773,8,2.0,5.8,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern10/pair_0223_U_p5d800000_t_p1d000000_N10.npz,False,10,0.9,223,0.42142716633178506,5.6507856760912935e-11,0.3650744721114523,0.4442716080938009,20,False,1.0
2.0,2,3.0,0.9211526367590803,8,2.0000000000000004,6.0,4.440892098500626e-16,2,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0224_U_p6d000000_t_p1d000000_N20.npz,False,20,0.9,224,0.13022077999737008,5.5825737956097025e-11,0.787812999324465,0.40538057164443886,40,True,1.0
2.0,2,3.0,0.7724112292877372,8,2.0,6.2,0.0,2,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0225_U_p6d200000_t_p1d000000_N20.npz,False,20,0.9,225,0.1496173996334163,5.7287028476212286e-11,0.7662846351017839,0.3623307980713976,40,True,1.0
2.0,2,3.0,0.7356824742011971,8,2.0,6.25,0.0,2,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0226_U_p6d250000_t_p1d000000_N20.npz,False,20,0.9,226,0.1552337966426669,5.7427819007830315e-11,0.7608569944061603,0.3508170620982054,40,True,1.0
2.0,2,3.0,0.5553877837001107,8,2.0,6.5,0.0,2,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0227_U_p6d500000_t_p1d000000_N20.npz,False,20,0.9,227,0.19030809297965154,5.3224881151326946e-11,0.7340308197444217,0.28792964853997827,40,True,1.0
2.0,2,3.0,0.3821442186242896,8,2.0000000000000004,6.75,4.440892098500626e-16,2,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0228_U_p6d750000_t_p1d000000_N20.npz,False,20,0.9,228,0.24626551794319942,5.242320839849167e-11,0.7088483735914286,0.21446891240279217,40,True,1.0
2.0,2,3.0,0.21853740295128965,8,2.0,7.0,2.220446049250313e-16,2,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0229_U_p7d000000_t_p1d000000_N20.npz,False,20,0.9,229,0.3557145945639918,4.9498941930255756e-11,0.686687803223142,0.12803241927072576,40,True,1.0
2.0,2,3.0,0.06787589050373644,8,2.0,7.25,0.0,2,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0230_U_p7d250000_t_p1d000000_N20.npz,False,20,0.9,230,0.630580766693634,4.653582807884381e-11,0.6684260566274505,0.026888469191362424,40,True,1.0
1.0601848938211722e-16,0,3.0,0.06606514435801891,8,0.0,7.5,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0231_U_p7d500000_t_p1d000000_N20.npz,False,20,0.9,231,0.4860998049994061,4.618847275775992e-11,0.7124056247003455,0.6416292541692162,20,True,1.0
1.7669748230352872e-16,0,3.0,0.179735499489607,8,0.0,7.75,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0232_U_p7d750000_t_p1d000000_N20.npz,False,20,0.9,232,0.24018110259320843,4.609884448741118e-11,0.7266089365058507,0.6717834538069367,20,True,1.0
2.8271597168564594e-16,0,3.0,0.27087257639333107,8,0.0,8.0,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0233_U_p8d000000_t_p1d000000_N20.npz,False,20,0.9,233,0.14608632775777347,4.329757875616725e-11,0.7380785138588605,0.6997810719983423,20,True,1.0
-1.0601848938211722e-16,0,3.0,0.32563254143506626,8,0.0,8.25,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0234_U_p8d250000_t_p1d000000_N20.npz,False,20,0.9,234,0.10039191198397047,4.408798937963064e-11,0.7472917932965679,0.7255414023895956,20,True,1.0
-7.067899292141149e-17,0,3.0,0.319351720265443,8,0.0,8.5,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0235_U_p8d500000_t_p1d000000_N20.npz,False,20,0.9,235,0.07409989800527222,4.354390708233028e-11,0.7546833229524103,0.7490677206473708,20,True,1.0
-1.766974823035287e-17,0,3.0,0.3120205493231718,8,0.0,8.75,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0236_U_p8d750000_t_p1d000000_N20.npz,False,20,0.9,236,0.05731204322435218,4.1163781248450865e-11,0.7606242594695908,0.7704287546413494,20,True,1.0
0.0,0,3.0,0.3040047896787095,8,0.0,9.0,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0237_U_p9d000000_t_p1d000000_N20.npz,False,20,0.9,237,0.04583658729903724,4.101230386413983e-11,0.7654191382535932,0.7897395335515601,20,True,1.0
7.067899292141149e-17,0,3.0,0.29560010443411144,8,0.0,9.25,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0238_U_p9d250000_t_p1d000000_N20.npz,False,20,0.9,238,0.037606781618049305,3.687162426949016e-11,0.7693115372636274,0.8071440262307532,20,True,1.0
3.0922059403117524e-16,0,3.0,0.2870354639418573,8,0.0,9.5,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0239_U_p9d500000_t_p1d000000_N20.npz,False,20,0.9,239,0.03148830791655701,3.738367679630874e-11,0.772493225253466,0.822800865593109,20,True,1.0
1.965759490626757e-16,0,3.0,0.2784815132686971,8,0.0,9.75,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0240_U_p9d750000_t_p1d000000_N20.npz,False,20,0.9,240,0.026808345009590173,3.6727088162698075e-11,0.7751138127363953,0.8368725387793516,20,True,1.0
5.300924469105861e-17,0,3.0,0.2700607199577729,8,0.0,10.0,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0241_U_p10d000000_t_p1d000000_N20.npz,False,20,0.9,241,0.023144058031147965,3.351946062569508e-11,0.7772895088208974,0.8495178206604169,20,True,1.0
-2.4848083448933725e-17,0,3.0,0.21302254059787984,8,0.0,12.0,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0242_U_p12d000000_t_p1d000000_N20.npz,False,20,0.9,242,0.009762228970797758,2.786752387060815e-11,0.7862543374312905,0.9070387670438809,20,True,1.0
-2.6145705584600264e-16,0,3.0,0.14734225823965308,8,0.0,16.0,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0243_U_p16d000000_t_p1d000000_N20.npz,False,20,0.9,243,0.0034422041521510265,2.5690901109813558e-11,0.7909766676975091,0.94446512421378,20,True,1.0
1.5419616229143873e-16,0,3.0,0.09199237490831891,8,0.0,24.0,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0244_U_p24d000000_t_p1d000000_N20.npz,False,20,0.9,244,0.001054203429955724,1.7110915499374575e-11,0.7929385521410933,0.9729217137355495,20,True,1.0
2.3277822619869163e-16,0,3.0,0.06737812823698675,8,0.0,32.0,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0245_U_p32d000000_t_p1d000000_N20.npz,False,20,0.9,245,0.0004603261599833619,1.3275397952483388e-11,0.793434114850481,0.9842273761137033,20,True,1.0
2.0,2,3.0,0.4899206987253706,8,1.9999999999999998,-32.0,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0246_U_neg32d000000_t_p1d100000_N20.npz,False,20,0.9,246,0.3097869360388287,4.084684235843972e-09,0.31838584346950816,0.2536510234783432,20,True,1.1
2.0000000000000004,2,3.0,0.6457880489954988,8,2.0000000000000004,-24.0,6.661338147750939e-16,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0247_U_neg24d000000_t_p1d100000_N20.npz,False,20,0.9,247,0.30668392208043943,1.4421960111553836e-09,0.34110569002465035,0.25815554764773235,20,True,1.1
2.0,2,3.0,0.9393182704245504,8,1.9999999999999998,-16.0,0.0,1,/public/home/student090/quantum-pump-l8/runs/l8-allobs-20260728T230945/chern20/pair_0248_U_neg16d000000_t_p1d100000_N20.npz,False,20,0.9,248,0.2988075395795417,7.712201194960652e-10,0.38534132022003165,0.2698013048015086,20,True,1.1
